"empleo_fl","sexo","tipo_edu","region","egreso","hab_dig","hab_ciud","hab_num","hab_verb"
0,1,0,"Valparaiso",2023,594,594,563,534
1,1,0,"Metropolitana",2023,922,953,811,707
1,0,1,"Biobio",2023,729,744,478,589
0,1,0,"Maule",2023,542,542,600,784
1,1,0,"Coquimbo",2017,727,751,680,788
0,0,0,"OHiggins",2023,572,572,513,481
1,1,0,"OHiggins",2021,870,913,513,679
1,0,0,"Valparaiso",2022,657,657,585,656
1,0,1,"OHiggins",2023,574,574,450,481
1,1,0,"Antofagasta",2023,851,884,599,669
1,0,1,"Valparaiso",2023,743,781,616,591
1,0,0,"Metropolitana",2023,727,748,773,857
0,1,1,"Maule",2022,815,923,465,573
1,0,0,"OHiggins",2023,808,829,505,607
0,0,1,"Metropolitana",2023,364,364,0,0
0,0,1,"Atacama",2023,433,433,450,563
0,1,1,"Biobio",2023,843,866,616,576
0,1,0,"Maule",2023,937,968,498,481
1,0,0,"Valparaiso",2023,699,699,593,540
0,1,0,"Biobio",2023,865,871,585,466
0,1,0,"Biobio",2023,628,630,505,573
1,0,0,"Valparaiso",2022,699,701,513,473
1,0,1,"Valparaiso",2023,780,793,505,519
0,1,1,"Araucania",2022,857,1000,513,651
0,0,1,"Metropolitana",2023,497,497,478,607
1,0,0,"Biobio",2021,403,410,0,0
1,1,0,"Metropolitana",2022,722,737,535,620
0,0,0,"Biobio",2023,652,654,505,489
1,1,0,"Arica",2023,657,657,436,540
1,0,1,"Nuble",2023,743,760,616,549
1,1,0,"Coquimbo",2023,685,685,593,711
1,0,0,"Biobio",2022,664,664,600,491
0,1,0,"Metropolitana",2023,893,941,513,665
1,1,1,"Metropolitana",2023,658,678,563,540
1,1,0,"Magallanes",2023,865,896,513,707
1,0,1,"Metropolitana",2021,729,806,450,519
1,0,0,"Valparaiso",2022,736,766,575,607
1,0,0,"Metropolitana",2023,713,734,575,696
0,1,0,"Maule",2023,613,623,489,481
0,1,0,"Metropolitana",2022,937,952,0,0
0,1,0,"Valparaiso",2018,519,519,628,689
0,0,0,"Metropolitana",2022,567,567,563,540
1,1,1,"Maule",2022,667,671,523,600
1,0,0,"Metropolitana",2022,779,1000,498,576
0,1,1,"Metropolitana",2023,766,787,478,434
0,0,0,"Maule",2023,612,624,0,0
0,1,0,"Araucania",2023,425,425,465,489
0,1,1,"Valparaiso",2022,837,898,599,665
0,0,1,"Metropolitana",2000,427,427,616,665
1,1,0,"Metropolitana",2023,907,917,939,799
1,0,0,"Maule",2023,599,599,688,582
1,0,0,"Metropolitana",2022,900,952,575,394
1,0,0,"Nuble",2023,685,687,688,669
1,0,0,"OHiggins",2023,599,599,731,641
0,1,0,"Metropolitana",2019,586,586,585,699
1,0,0,"OHiggins",2020,622,622,746,534
1,1,0,"OHiggins",2023,727,734,628,563
1,0,0,"Biobio",2023,567,567,593,607
0,1,0,"Coquimbo",2023,590,603,0,0
1,1,0,"Metropolitana",2023,736,740,773,620
1,1,0,"Los Lagos",2023,956,1000,642,524
1,1,0,"Biobio",2023,922,934,669,899
0,1,0,"Biobio",2022,757,760,513,540
0,0,0,"Metropolitana",2023,694,694,616,589
1,1,0,"Araucania",2022,765,769,705,759
1,1,0,"Valparaiso",2023,699,702,628,686
0,1,1,"Metropolitana",2023,497,501,403,385
1,1,0,"Maule",2023,985,991,680,676
1,1,0,"Coquimbo",2022,837,863,642,676
0,0,0,"Coquimbo",2023,970,1000,773,738
1,0,0,"Valparaiso",2023,613,613,563,625
0,0,0,"Aysen",2023,879,901,585,802
0,0,1,"Biobio",2023,965,1000,585,656
1,0,0,"Metropolitana",2022,708,709,917,784
1,0,0,"Los Rios",2020,664,670,696,584
1,1,0,"Tarapaca",2022,965,997,731,754
0,0,0,"Metropolitana",2023,567,567,657,636
1,0,0,"Metropolitana",2023,671,672,575,620
0,0,1,"Maule",2023,582,582,523,423
1,1,0,"OHiggins",2023,886,891,616,707
0,1,0,"Metropolitana",2023,425,425,450,489
0,0,0,"Metropolitana",2023,275,275,0,0
1,1,0,"Los Rios",2023,828,849,549,707
1,1,0,"Coquimbo",2023,708,708,575,466
0,1,0,"Biobio",2023,842,860,680,607
1,0,0,"Valparaiso",2023,828,850,616,676
0,1,1,"Nuble",2023,780,855,450,620
1,0,0,"Valparaiso",2023,671,671,585,489
0,1,0,"Los Lagos",2023,473,473,593,506
0,1,1,"Valparaiso",2023,582,585,465,567
1,0,1,"Biobio",2019,667,667,679,819
0,0,1,"Metropolitana",2023,418,418,0,0
0,1,1,"Metropolitana",2023,385,385,0,397
0,0,0,"Metropolitana",2023,937,957,599,573
0,1,0,"Arica",2023,799,802,523,573
0,0,0,"Metropolitana",2023,828,828,688,584
1,0,0,"Los Lagos",2023,771,785,549,473
1,0,1,"Metropolitana",2023,623,623,642,519
1,1,0,"Los Lagos",2023,1000,1000,989,837
1,0,0,"Metropolitana",2023,713,713,505,669
1,0,0,"Metropolitana",2023,808,814,773,707
0,1,0,"Metropolitana",2022,851,904,593,597
1,1,1,"Metropolitana",2022,637,670,513,611
1,1,0,"Los Rios",2023,900,920,717,707
0,0,1,"Metropolitana",2023,538,538,0,636
0,1,0,"Coquimbo",2023,580,580,0,484
0,1,1,"Araucania",2023,857,918,642,484
0,1,0,"Valparaiso",2023,643,643,0,0
1,1,0,"Metropolitana",2023,771,787,523,506
1,1,0,"Los Lagos",2022,727,752,963,833
0,0,0,"Los Lagos",2022,671,671,616,641
1,0,0,"Metropolitana",2023,851,916,593,707
0,1,1,"Los Lagos",2023,582,584,505,375
1,1,1,"Tarapaca",2023,951,1000,679,636
1,1,0,"Metropolitana",2023,886,897,563,524
1,0,1,"Biobio",2022,738,786,628,506
0,0,0,"Arica",2023,432,433,0,0
1,0,0,"Valparaiso",2022,751,773,731,600
0,1,0,"Metropolitana",2020,745,772,489,418
1,1,1,"Antofagasta",2023,780,865,731,742
1,0,0,"Los Lagos",2023,865,939,585,597
1,0,0,"Metropolitana",2023,657,657,844,573
1,0,0,"Metropolitana",2023,504,504,575,607
1,1,1,"Aysen",2021,658,694,513,589
1,0,0,"Maule",2023,771,779,642,600
0,1,0,"Metropolitana",2023,685,685,403,449
0,0,1,"Biobio",2023,801,872,0,0
0,1,1,"Metropolitana",2023,529,529,0,0
0,1,1,"OHiggins",2023,667,679,0,0
0,1,0,"Nuble",2022,907,937,0,0
0,0,1,"OHiggins",2022,709,731,549,375
1,0,0,"Los Lagos",2023,742,757,563,589
1,1,1,"Metropolitana",2023,829,962,498,496
0,0,1,"Magallanes",2023,545,545,599,0
1,1,0,"Araucania",2023,828,832,897,754
1,0,0,"Los Lagos",2023,865,896,939,857
0,0,1,"Metropolitana",2023,582,590,489,334
1,0,0,"Metropolitana",2021,599,631,669,636
0,0,0,"Maule",2019,594,594,513,496
1,0,0,"Metropolitana",2023,664,664,688,519
1,1,0,"Metropolitana",2020,879,885,717,857
1,1,0,"Metropolitana",2023,856,888,535,591
0,0,1,"OHiggins",2023,396,396,0,0
0,0,0,"Metropolitana",2019,613,613,0,0
1,1,0,"Metropolitana",2023,664,664,773,699
0,0,0,"Metropolitana",2023,664,664,450,473
1,1,0,"Biobio",2023,865,870,450,554
1,0,0,"Tarapaca",2023,879,880,669,582
0,1,0,"Metropolitana",2023,900,923,688,689
0,0,1,"Maule",2023,695,698,0,489
1,0,0,"Metropolitana",2020,828,859,688,799
0,0,0,"Valparaiso",2023,922,931,688,788
0,1,0,"Metropolitana",2023,504,504,563,582
1,0,0,"Biobio",2023,657,657,576,573
0,0,1,"Valparaiso",2023,616,622,505,454
1,1,0,"Araucania",2023,937,940,879,874
1,1,0,"Metropolitana",2022,956,998,917,878
0,0,0,"Biobio",2023,856,866,731,878
1,1,0,"Araucania",2023,893,899,642,651
0,0,1,"Metropolitana",2021,396,396,0,0
1,0,0,"Metropolitana",2023,837,882,705,738
1,0,0,"Coquimbo",2022,572,572,731,788
1,1,1,"Atacama",2023,686,752,549,484
1,1,0,"Maule",2017,510,510,607,742
0,0,0,"Biobio",2023,671,671,628,0
0,0,0,"Valparaiso",2023,793,823,657,699
1,0,0,"Metropolitana",2023,922,933,990,833
1,0,0,"Metropolitana",2023,751,751,797,696
1,1,0,"Metropolitana",2021,699,699,746,496
1,1,0,"Metropolitana",2023,970,1000,879,815
1,1,0,"Metropolitana",2023,886,895,989,815
0,1,0,"Los Rios",2021,495,497,523,0
0,1,0,"Valparaiso",2023,722,728,599,611
1,0,0,"Maule",2023,951,956,939,738
1,1,0,"Metropolitana",2014,823,824,917,754
0,1,0,"Valparaiso",2018,321,352,450,418
0,1,0,"Antofagasta",2023,445,445,0,0
1,0,0,"Metropolitana",2023,870,882,844,774
1,0,1,"Biobio",2022,771,801,642,686
1,1,1,"Metropolitana",2023,738,813,523,620
0,1,0,"Biobio",2008,441,461,0,0
0,0,0,"Valparaiso",2022,628,658,0,0
1,1,0,"OHiggins",2023,907,919,717,686
0,1,0,"Los Lagos",2023,937,1000,465,510
0,0,0,"Antofagasta",2022,542,543,0,0
1,1,1,"Valparaiso",2023,851,908,523,669
0,0,0,"Valparaiso",2023,779,780,593,641
1,1,0,"Metropolitana",2023,722,735,549,665
1,0,0,"Araucania",2023,580,580,505,573
1,1,0,"Coquimbo",2022,922,989,705,742
0,1,0,"Biobio",2023,979,997,761,815
0,1,0,"Valparaiso",2023,779,796,436,367
1,1,1,"Maule",2023,823,890,498,625
1,1,0,"OHiggins",2022,808,834,811,597
0,0,0,"Tarapaca",2023,779,790,593,500
1,1,0,"Biobio",2022,828,840,0,874
0,0,0,"Metropolitana",2023,586,586,436,563
0,1,1,"Metropolitana",2023,459,459,535,463
1,1,0,"Metropolitana",2023,793,833,642,549
1,1,0,"Aysen",2023,951,956,811,742
1,0,0,"Biobio",2022,856,865,0,0
0,0,1,"Araucania",2023,801,1000,489,375
1,0,0,"Metropolitana",2023,842,848,917,799
1,0,1,"Valparaiso",2022,900,922,599,656
0,0,0,"Valparaiso",2023,668,668,523,582
0,0,0,"Metropolitana",2023,636,636,563,651
0,1,1,"Metropolitana",2023,560,560,0,0
0,0,0,"Metropolitana",2023,722,725,705,636
1,1,0,"Maule",2023,751,751,680,696
0,0,1,"Metropolitana",2023,258,258,628,641
0,1,1,"Metropolitana",2023,529,529,436,405
1,1,0,"Biobio",2022,907,930,862,738
0,1,0,"Coquimbo",2023,870,904,616,582
0,0,1,"Coquimbo",2023,574,574,523,534
1,0,0,"Metropolitana",2022,699,699,746,584
0,0,1,"Araucania",2023,474,474,535,397
0,0,1,"Arica",2023,700,722,0,0
1,0,1,"Metropolitana",2020,851,908,827,815
1,0,1,"Biobio",2023,771,803,628,711
0,1,0,"Metropolitana",2023,387,387,436,567
1,0,0,"Metropolitana",2023,922,929,1000,944
0,0,1,"Metropolitana",2023,523,523,450,476
1,1,0,"Metropolitana",2022,643,654,585,534
1,1,0,"Metropolitana",2022,708,816,505,534
1,1,0,"Biobio",2020,572,572,593,656
0,0,1,"Atacama",2023,474,474,0,0
0,0,1,"Metropolitana",2023,658,667,505,397
0,1,1,"Atacama",2020,637,646,0,0
0,0,0,"Valparaiso",2023,425,425,505,438
0,0,1,"Metropolitana",2023,601,601,346,275
1,0,0,"Metropolitana",2023,608,608,599,611
0,0,0,"Metropolitana",2021,757,754,478,576
0,1,0,"Araucania",2023,613,613,669,611
0,0,0,"Metropolitana",2023,551,551,0,0
0,1,0,"Biobio",2021,951,983,0,707
0,1,1,"Valparaiso",2023,914,989,465,591
1,1,0,"Maule",2022,828,851,593,597
0,1,0,"Magallanes",2023,713,713,688,656
0,0,0,"Atacama",2023,823,857,717,641
0,1,0,"Antofagasta",2023,837,854,585,669
0,1,0,"Antofagasta",2023,779,814,498,554
0,1,1,"Araucania",2020,574,574,478,473
1,0,0,"Los Lagos",2023,779,793,963,770
1,0,0,"Metropolitana",2023,808,808,797,696
1,1,0,"Metropolitana",2023,907,937,465,625
1,0,0,"Metropolitana",2023,771,771,862,784
0,1,1,"Metropolitana",2023,729,777,593,567
1,0,0,"Biobio",2023,823,827,897,759
0,0,1,"Valparaiso",2023,667,667,535,582
1,1,0,"Metropolitana",2023,928,943,731,742
0,0,0,"Coquimbo",2023,628,628,523,496
1,0,0,"Valparaiso",2023,785,785,827,676
1,1,0,"Araucania",2019,694,755,563,686
0,1,0,"Metropolitana",2023,727,733,498,576
1,1,0,"Metropolitana",2022,757,796,575,563
1,1,1,"Metropolitana",2023,686,704,450,600
1,1,0,"Araucania",2023,757,757,861,815
1,1,0,"Metropolitana",2023,928,930,705,738
1,0,0,"Biobio",2023,757,764,593,665
1,1,1,"Metropolitana",2023,787,808,576,607
0,0,0,"Araucania",2020,586,586,535,476
1,0,0,"Metropolitana",2016,495,495,939,874
0,1,1,"Maule",2023,923,993,717,582
1,0,0,"Metropolitana",2023,680,680,989,802
0,0,0,"Araucania",2023,519,519,575,625
0,0,0,"Maule",2021,736,739,0,770
0,0,0,"Metropolitana",2009,699,695,0,0
1,0,0,"Metropolitana",2023,951,965,879,802
1,0,0,"Arica",2023,671,671,600,726
1,1,0,"OHiggins",2022,722,730,657,774
1,1,0,"Metropolitana",2022,793,829,505,463
1,0,0,"Metropolitana",2022,685,693,680,491
1,0,0,"Valparaiso",2023,893,1000,616,696
1,1,0,"Biobio",2023,685,685,513,496
1,0,0,"OHiggins",2021,636,652,585,519
0,1,0,"Coquimbo",2023,893,937,717,679
1,1,0,"Metropolitana",2020,893,910,731,679
1,1,0,"Metropolitana",2021,613,613,505,438
0,1,0,"Biobio",2003,870,878,0,0
1,1,0,"Metropolitana",2023,922,934,785,784
1,0,0,"Coquimbo",2023,757,757,669,699
1,1,0,"Metropolitana",2023,650,658,563,519
0,0,1,"Los Lagos",2023,848,1000,0,449
0,0,0,"Metropolitana",2022,694,694,549,510
1,0,0,"Metropolitana",2023,713,730,616,707
1,1,0,"OHiggins",2022,771,772,600,774
1,0,0,"Metropolitana",2021,536,536,731,784
1,0,0,"Biobio",2023,994,1000,879,770
0,1,0,"Metropolitana",2023,965,1000,897,721
0,0,0,"Metropolitana",2023,837,842,811,742
0,0,0,"Valparaiso",2023,680,692,498,473
1,0,1,"Antofagasta",2023,923,949,585,607
0,1,0,"Metropolitana",2015,558,558,413,686
1,1,1,"Metropolitana",2023,837,878,679,665
0,1,1,"Metropolitana",2023,560,560,0,0
1,1,0,"OHiggins",2023,828,830,563,651
0,0,1,"Maule",2023,729,745,680,726
1,0,0,"Metropolitana",2023,842,869,990,759
0,0,1,"Biobio",2023,743,776,607,534
0,0,0,"Biobio",2023,531,531,424,302
1,0,0,"Araucania",2023,757,765,897,738
0,1,0,"Valparaiso",2023,914,944,746,699
0,0,0,"Atacama",2016,495,495,585,591
0,0,1,"Metropolitana",2023,771,778,523,423
0,0,1,"Los Lagos",2023,658,658,498,423
1,1,0,"Araucania",2023,765,778,498,524
0,1,0,"Araucania",2023,694,694,436,388
0,1,0,"Biobio",2023,657,657,478,473
1,0,0,"Los Lagos",2022,708,711,523,449
0,1,0,"Metropolitana",2023,745,758,0,0
0,1,0,"Valparaiso",2023,526,526,465,405
0,0,1,"Biobio",2023,900,1000,616,500
1,1,0,"Valparaiso",2023,757,763,505,689
1,1,0,"Biobio",2022,765,765,680,584
1,1,1,"Maule",2017,523,523,505,607
0,1,0,"Metropolitana",2021,400,400,450,524
1,1,1,"OHiggins",2021,724,816,746,607
1,1,0,"Maule",2020,657,657,599,641
0,1,0,"Biobio",2023,736,740,413,350
1,1,0,"Los Lagos",2022,657,669,413,519
0,1,0,"Metropolitana",2023,837,885,576,591
0,0,0,"Metropolitana",2023,742,763,424,291
0,0,0,"Metropolitana",2022,432,432,523,584
1,1,0,"Coquimbo",2020,599,599,0,0
0,0,0,"Biobio",2021,346,353,642,500
1,0,0,"OHiggins",2021,636,639,785,589
0,1,0,"OHiggins",2023,551,551,563,496
1,1,0,"Coquimbo",2020,893,928,797,589
0,0,0,"Arica",2023,504,504,424,350
1,1,0,"Metropolitana",2023,942,945,1000,874
1,1,0,"OHiggins",2023,799,850,575,466
0,1,0,"Valparaiso",2022,810,833,549,754
0,1,0,"Los Lagos",2023,907,944,563,651
0,0,0,"Metropolitana",2023,694,748,403,375
1,1,1,"Araucania",2023,644,677,563,510
0,1,0,"Metropolitana",2022,727,743,0,600
0,0,1,"Biobio",2013,587,598,498,418
1,0,1,"Maule",2021,709,720,717,607
1,1,0,"Metropolitana",2023,979,1000,1000,837
0,1,1,"Metropolitana",2023,609,609,0,0
1,0,0,"Metropolitana",2023,823,824,1000,837
0,0,1,"Metropolitana",2023,299,299,0,0
0,1,0,"Los Rios",2023,682,700,413,481
0,0,1,"Metropolitana",2023,574,574,450,534
1,1,0,"Metropolitana",2023,572,572,563,597
0,0,0,"Metropolitana",2023,628,628,478,489
1,1,0,"Metropolitana",2023,751,765,717,774
1,0,1,"Atacama",2021,787,838,513,519
1,1,0,"Los Rios",2023,928,947,717,774
1,1,0,"Metropolitana",2023,742,762,657,582
1,1,0,"Los Rios",2023,893,944,669,665
0,0,0,"Biobio",2023,799,800,811,651
1,1,0,"Coquimbo",2022,694,694,505,573
1,1,1,"Maule",2014,545,545,642,676
0,1,1,"Metropolitana",2023,574,585,0,0
0,1,0,"Metropolitana",2023,979,1000,879,833
0,1,0,"Biobio",2022,870,900,593,0
1,0,1,"Metropolitana",2017,443,443,563,854
1,1,0,"Maule",2022,808,838,669,738
1,1,0,"Valparaiso",2022,599,605,478,540
1,1,0,"Metropolitana",2023,814,860,575,611
0,1,0,"Metropolitana",2023,736,736,505,582
1,0,1,"Los Lagos",2023,630,631,576,496
1,1,1,"Metropolitana",2023,780,811,535,611
0,1,1,"Tarapaca",2008,587,587,489,510
1,1,0,"Metropolitana",2023,742,764,731,759
0,0,1,"Biobio",2023,652,652,0,0
1,0,0,"Atacama",2023,713,713,616,665
0,0,0,"Valparaiso",2022,463,463,563,554
1,1,0,"Metropolitana",2023,956,961,990,972
1,1,0,"Maule",2023,956,984,827,784
0,0,1,"Arica",2023,0,0,362,418
0,0,0,"Metropolitana",2022,657,661,0,563
1,0,0,"Maule",2023,694,694,616,540
1,1,1,"Metropolitana",2023,554,554,607,651
1,1,0,"Valparaiso",2022,765,765,746,802
1,0,0,"Tarapaca",2023,965,968,939,854
0,1,0,"Metropolitana",2023,970,984,990,754
1,0,0,"Metropolitana",2023,808,811,797,484
0,0,0,"Metropolitana",2023,551,551,489,611
0,0,0,"Valparaiso",2023,613,613,498,500
0,1,0,"Valparaiso",2023,757,757,607,554
0,1,0,"Biobio",2023,736,737,642,651
1,0,0,"Metropolitana",2023,814,836,593,519
0,0,0,"Metropolitana",2023,622,622,549,534
0,1,0,"Antofagasta",2023,699,701,436,397
0,1,0,"Metropolitana",2023,751,751,498,554
1,0,0,"Metropolitana",2023,685,685,717,696
1,1,0,"Maule",2023,865,890,549,534
0,0,0,"Metropolitana",2023,650,650,563,573
1,1,0,"Metropolitana",2021,956,976,696,726
1,1,0,"Valparaiso",2020,636,635,585,620
1,0,0,"Metropolitana",2021,713,730,505,651
1,0,0,"Maule",2023,657,657,679,656
0,1,1,"Arica",2023,815,832,0,0
0,0,0,"Metropolitana",2023,0,0,575,466
0,1,0,"Valparaiso",2023,808,835,576,510
1,1,0,"Araucania",2019,699,701,669,641
1,0,0,"Metropolitana",2023,751,807,696,686
1,1,0,"Los Rios",2023,922,950,616,686
0,0,0,"Biobio",2023,842,854,717,496
0,0,0,"Biobio",2023,488,488,616,641
1,1,0,"Biobio",2023,837,858,535,589
0,0,1,"Valparaiso",2015,574,574,616,676
1,1,0,"OHiggins",2022,814,911,746,699
0,0,1,"Metropolitana",2023,370,370,535,489
0,1,1,"Metropolitana",2023,843,914,0,0
0,1,0,"Araucania",2023,828,864,505,454
1,1,1,"Metropolitana",2023,771,862,523,582
0,0,0,"Biobio",2023,622,622,498,375
1,0,0,"Metropolitana",2023,937,977,897,738
0,1,1,"Araucania",2022,538,538,0,576
1,0,0,"Arica",2023,886,892,844,784
0,0,0,"Biobio",2023,757,780,489,707
1,1,0,"Metropolitana",2022,914,917,939,686
0,0,0,"Valparaiso",2023,419,419,0,0
1,1,0,"Metropolitana",2022,456,456,489,476
0,1,1,"Valparaiso",2023,433,433,505,423
0,0,0,"Arica",2023,473,473,498,449
0,1,1,"Los Rios",2005,0,0,0,0
1,1,0,"Metropolitana",2023,951,979,917,815
0,1,0,"Maule",2023,821,840,563,591
1,1,0,"Metropolitana",2023,914,930,990,774
1,0,1,"Maule",2023,695,724,575,576
1,1,0,"Biobio",2023,765,765,436,607
1,0,1,"Metropolitana",2023,729,879,593,686
0,1,0,"Metropolitana",2023,870,886,696,506
1,0,0,"OHiggins",2023,865,873,844,774
0,0,0,"Arica",2022,870,886,0,0
1,0,0,"OHiggins",2021,542,542,498,620
0,1,0,"OHiggins",2021,694,706,498,434
0,1,0,"Nuble",2023,650,650,450,567
1,1,0,"Nuble",2022,765,768,585,707
1,0,1,"Metropolitana",2023,450,450,465,582
1,1,0,"Metropolitana",2023,914,921,1000,669
1,0,0,"Valparaiso",2023,907,918,879,896
1,0,0,"Metropolitana",2023,799,821,696,563
1,0,0,"Maule",2022,793,808,785,696
0,0,1,"Metropolitana",2023,418,418,498,491
0,1,0,"Metropolitana",2023,736,755,585,636
0,0,0,"Metropolitana",2023,757,808,0,0
1,0,1,"Magallanes",2023,871,968,392,524
0,0,0,"OHiggins",2023,680,680,0,418
0,0,1,"Los Lagos",2023,729,768,505,466
1,1,0,"Valparaiso",2022,828,858,593,0
1,1,0,"Antofagasta",2023,886,899,731,819
0,1,0,"Metropolitana",2021,590,605,0,0
1,1,0,"Antofagasta",2021,907,919,513,788
1,1,1,"Biobio",2023,506,506,535,394
0,1,1,"Araucania",2023,681,682,450,385
0,1,0,"Araucania",2023,650,650,549,463
0,1,0,"Araucania",2023,751,754,450,305
1,0,1,"Magallanes",2022,601,611,785,696
1,0,0,"Los Lagos",2019,650,650,797,819
1,1,0,"Magallanes",2023,736,741,465,607
0,0,0,"Metropolitana",2022,488,488,489,496
0,0,0,"Magallanes",2022,536,536,505,506
0,1,1,"OHiggins",2023,829,839,523,651
0,1,0,"Nuble",2020,657,654,628,519
1,0,0,"Metropolitana",2023,865,872,688,784
0,1,0,"Araucania",2019,536,536,575,679
0,0,0,"Metropolitana",2023,510,510,505,524
0,0,1,"Metropolitana",2023,829,869,489,510
1,1,1,"Biobio",2023,871,927,563,496
0,0,0,"Antofagasta",2023,510,510,513,582
1,0,0,"Metropolitana",2023,547,547,657,726
0,0,0,"Coquimbo",2023,447,447,0,0
0,1,1,"Biobio",2019,857,907,513,641
0,0,1,"Biobio",2019,630,627,585,481
0,0,0,"Arica",2023,814,823,505,491
0,1,0,"Coquimbo",2023,771,850,600,759
1,1,0,"Maule",2023,965,1000,535,607
0,0,1,"Maule",2022,637,640,465,466
1,1,0,"Antofagasta",2015,664,690,785,802
0,0,1,"Metropolitana",2022,644,657,465,385
1,1,0,"Metropolitana",2022,727,764,549,625
1,1,0,"Metropolitana",2023,751,751,717,857
0,1,0,"Araucania",2023,558,558,523,524
1,1,0,"Metropolitana",2023,942,946,844,742
1,0,0,"Biobio",2023,599,599,513,491
0,0,1,"Metropolitana",2023,433,433,0,0
0,0,0,"Metropolitana",2023,736,751,669,600
1,0,0,"Valparaiso",2023,727,727,688,721
1,0,0,"Los Lagos",2021,542,542,563,726
1,1,0,"Valparaiso",2020,856,931,879,686
0,1,0,"Metropolitana",2023,842,842,879,489
1,0,0,"Metropolitana",2022,870,886,797,540
1,1,1,"Los Lagos",2023,837,1000,607,567
0,1,1,"Metropolitana",2022,595,595,436,463
0,0,1,"Los Rios",2023,766,817,0,0
0,0,0,"Los Lagos",2010,785,793,0,0
0,1,0,"Metropolitana",2023,887,1000,535,665
0,1,0,"Maule",2023,352,352,642,589
0,0,1,"Metropolitana",2023,465,465,403,484
0,0,1,"Antofagasta",2023,587,631,0,0
0,0,1,"Valparaiso",2023,851,903,513,549
0,1,1,"Biobio",2010,459,459,523,582
0,0,0,"Valparaiso",2023,928,930,897,738
0,1,0,"Maule",2023,456,456,465,385
0,1,0,"Valparaiso",2003,785,809,0,0
1,1,0,"Biobio",2022,742,749,513,397
0,1,0,"Biobio",2023,671,686,535,534
0,1,0,"Maule",2023,785,788,498,409
0,0,0,"Biobio",2022,774,775,0,0
0,0,1,"Metropolitana",2023,752,801,0,0
1,1,0,"Los Lagos",2021,922,952,917,754
1,1,0,"Metropolitana",2020,551,551,563,669
1,0,0,"Metropolitana",2023,736,736,773,549
0,1,1,"Arica",2011,513,520,535,549
1,1,0,"Biobio",2021,650,650,746,582
1,1,1,"Los Lagos",2023,757,795,585,641
1,0,0,"Los Lagos",2017,671,671,939,641
0,0,0,"Maule",2023,536,536,436,364
0,0,0,"Biobio",2023,636,640,436,506
0,0,1,"Los Lagos",2023,843,913,436,481
1,0,0,"OHiggins",2022,628,628,513,567
0,1,0,"Biobio",2023,650,650,549,375
1,1,0,"Metropolitana",2023,979,1000,717,620
1,1,0,"Metropolitana",2016,613,613,797,759
0,1,0,"Araucania",2023,628,628,593,519
1,1,0,"Antofagasta",2021,785,785,513,563
1,1,1,"Metropolitana",2023,644,644,478,491
0,1,0,"Biobio",2023,409,409,0,0
1,1,0,"Metropolitana",2023,879,932,688,699
0,1,0,"Coquimbo",2022,799,827,616,770
0,0,0,"Los Lagos",2023,664,676,549,563
0,1,1,"Metropolitana",2023,523,523,450,350
1,0,0,"Metropolitana",2023,830,901,489,686
0,0,1,"Metropolitana",2023,364,364,505,338
0,1,0,"OHiggins",2023,837,872,505,489
1,1,0,"Biobio",2020,842,844,827,721
0,0,1,"Tarapaca",2023,623,623,465,567
1,1,0,"Metropolitana",2022,893,916,761,0
1,1,0,"Los Lagos",2021,628,637,563,506
1,0,0,"Metropolitana",2020,636,636,897,788
0,0,0,"Valparaiso",2023,694,707,0,0
0,0,1,"Antofagasta",2023,886,916,535,481
0,1,1,"Metropolitana",2023,837,1000,478,418
0,0,1,"Maule",2023,396,396,0,0
0,0,0,"Araucania",2020,865,915,939,711
0,0,0,"Metropolitana",2023,622,622,498,434
1,1,0,"Araucania",2023,793,815,513,669
0,0,0,"Tarapaca",2021,604,613,0,0
1,1,0,"Los Lagos",2023,900,923,450,726
1,0,0,"Valparaiso",2023,572,572,489,496
0,1,0,"Metropolitana",2021,799,843,0,0
1,0,0,"Metropolitana",2023,823,836,879,788
0,1,1,"Antofagasta",2023,538,538,0,0
0,0,1,"OHiggins",2023,538,538,593,600
1,0,0,"Los Lagos",2023,937,954,897,754
0,0,1,"Los Rios",2021,895,1000,897,591
1,0,0,"Maule",2023,793,807,616,699
0,0,1,"Los Lagos",2023,538,538,0,0
0,1,0,"Metropolitana",2023,828,869,563,699
1,1,0,"Biobio",2023,757,759,642,641
1,0,1,"Maule",2023,538,538,642,656
0,0,0,"Metropolitana",2019,362,369,575,656
1,1,0,"Tarapaca",2022,531,531,523,567
0,0,0,"Valparaiso",2019,524,526,731,491
1,1,0,"Metropolitana",2023,757,769,450,600
1,0,0,"Maule",2022,907,922,0,0
1,1,0,"Coquimbo",2021,837,865,705,738
0,1,0,"Metropolitana",2023,657,660,585,540
1,1,1,"Metropolitana",2022,418,418,549,394
0,0,0,"Metropolitana",2023,613,613,523,364
0,1,0,"Coquimbo",2023,441,441,505,481
0,1,1,"OHiggins",2023,729,805,593,500
1,0,0,"Biobio",2021,567,567,797,686
0,1,1,"Tarapaca",2023,370,370,0,0
0,1,0,"Metropolitana",2023,636,652,505,600
1,0,0,"Metropolitana",2021,636,636,600,582
